Unnamed: 0,Review,Rating
2884,"I booked a hotel+flight ticket for jaipur for 2 adults and 1 kid..Makemytrip wrongly booked 2 adults to jaipur and 2 kids to Jaipur. Based on the screwup , their customer support guy adviced me to book my own tickets for remaining and get it refunded. Now makemytrip is refusing my claim and blames me. They are just plain cheats of 3rd degree. Please do not fall prey to them. No ethics at all",1
2885,"I book a flight from Toronto to Amritsar. On the way coming back my flight was canceled I call make my trip, they say they will call me within 24 hours, I call the 8 times every time the answer was same, but never get call back from them. they didn't help me in anything for my booking. Then I change my flight by contacting directly to airline, I talked with their manager Princess rai, she promise me to give me call back but she didn't. And they didn't refund my money back for the cancelled flight. So I recommend to everybody plz don't buy any thing from the make my trip, its a fraud.   Zero customer service",1
2886,"Had booked a bus ticket for 3 (for Poornima tours through make my trip). On the day of journey when I reached the boarding point (which is unsuitable for families to walk through), bus operator told me they don't have bus in that route that night. In turn he offered me to go in some other route! How absurd, I want go to place A and you want to take me to place B? Meanwhile drunk people started misbehaving with my family outside and when I intervened I was asked what are females doing at this time in this area! This must give an idea how insecure this travel agency and area is. And most of the crowd was silent and the goons tried to manhandle me and we had to rush out of the place in a rickshaw. make my trip doesn't have any idea about the operators or their location or service for which they are booking tickets. MMT doesn't take that responsibility also! When I requested MMT for a refund they told ""We contacted bus operator and he informed us that bus ran on time according to schedule"". MMT asked me to contact bus operator directly for refund. Forget refund, I am not setting foot in that gully ever again. How are we responsible to contact bus operator when we booked ticket through MMT? No decent person can argue with a low quality bus operator. Overall I want to suggest all my friends here never to book bus tickets through MMT. You will be seriously compromising your and your family safety by using this service. If you are in Karnataka then always use KSRTC, they might be expensive a bit, but they are safe.",1
2887,"I and my husband wanted to book only hotel in thailand & hongkong. so I went to make my trip office in pune at dhole patil road... I had spoken to some represetative named vaikhri there. after calling her I told I wanted these hotels so please call me back. she dint call me, I had to call back , she dint even apologise for her delay.. how shameless.. then I went up to meet her and finalise things, I asked for a hotel in macau, first she told it will cost me 28, 000 for 2 rooms, I was surprised to hear that, so cheap ????? to that she said yes we have the best contrcted rates.. and after sometime she said sorry it was for one room and not 2 rooms, 2 rooms will cost 55, 000. So much of mismanagement and confusion she created. her colleagues priyanka and others were also not very helpful but infact rude with us. priyanka started explaining vaikhri  how to check status and availablity infront of us, she would have done this once we leave. what professionalism man !!! vaikhri was so not interested to serve us, she was in her own world, taking so much time to tell things we asked. she was not very knowledgeable. I was so sure of booking the hotel there itself but seeing such attitude we dint feel like. I told her that we would get back to her till eod, till then please do check for the hotels, to that she replied ok, but she dint even call us for asking. what a follow up make my trip... no welcoming pleasant approach, no smile , very disappointing. One girl sitting infront of the entrance in the corner seat was indeed very welcoming and pleasant , she directed us towards vaikhri. We wish we could have dealt with the same girl. We were disgusted and upset with the service so booked the hotels online on bookings.com. Atlast I would like to say, because of representatives like these the brand suffers a lot, they are the face, and they make the picture ugly. Now I would never ever return to MMT.",2
2888,"MakeMyTrip.com is a company that doesn't give any service. Dont ever go with it I booked a package and it was completely different what we got ""We finalised our program with Abhishek.Rajput@MakeMyTrip.comas follows and send the advance on 29th Sep of Rs 25000 Departure on 14th nov@10:50 AM ex Delhi Return on 18th nov@: 05:50 PM Goa And Resort Terra Paraiso + entry to 4 male @ titos club with unlimited drink . This package was 4 male and finalized @ Rs 80000 less discout 2500 if we pay through ICICI BANK.We sent him the name , sex and age of the person going. HE did not call us back till 31st oct , and not even ask us for balance payment, we called him on 1st NOV he then sent the flight detail . He changed it and our return flight is now @ 1:50 PM Goa PNR NO ZJT2BD spice jet and today on 5th NOV he is changing our RESORT to some other hotel Bella Rosa Hotel or hotel la paz garden. These hotel are not on the same beach as we selected ."" Rohit Khatri Booking ID is INW1209B00663",1
2889,"They say if you don’t know about the business do not get into it. Here I am quoting make my trip who claims hey have the lowest hotel rates and bluffs us. With the belief that they are giving us a fair price we also like other bakras booked our hotel in Goa after discussing that it’s the lowest rate which is Rs.2790 compared to the rack rate of 3000 which is claimed to be the actual, this hotel claimed to have swimming pool, wifi and other blah blah’s. I booked for three nights and I land up in Goa to check in to villa fathima. First shock: it is just a bunch of cottages built, so small a room that we had difficulty going inside the room through the door, absolutely no facilities not even room service. Swimming pool I believe was a bucket of water. Ok let me not crib on these smaller issues I had a bigger issue which is absolutely not acceptable I land up in the hotel to see the their rack rate is only 2000 bucks and for non ac its only 1500 bucks. Imagine how we have been cheated clearly with proof, we took the pictures of it kept calling the customer service even before check in there is absolutely no response or any help provided for our grievance, we even took the trouble of staying in the same place an extra night only for the bill of 2000 bucks so that we can prove we have been overcharged and hence need our money refunded. The worst part is in the bill they provided to me they have even written MONEY BACK GUARANTEE POLICY: >> *If the guest doesn't checkin at the hotel due to a mismatch between amenities and inclusions mentioned on the MakeMyTrip website and those at the hotel, they must notify the claim within 24 hours of the checkin date. In this case, the guest shall be entitled to 100% refund, subject to MakeMyTrip validating their claim. In case the guest has stayed in the hotel for the entire period of booking, they must notify the claim within 24 hours of the checkout. In this case, the guest shall be entitled to 100% refund Now why the hell they printed this for? Now look at the responses they have given to me on mail We would like to inform you that the prices on our website are fluctuated and dynamic. It can be raise or reduce anytime. There may be increase from INR 2, 000 to INR 2, 500 or may be reduce from INR 2, 000 to INR 1, 500. Additionally, you was charged the amount which was updated on our website on the day of your booking. MAKE MYTRIP ARE BIG TIME CHEATERS IN THE NAME OF TIE UP THEY ARE EATING MIDDLE MEN MONIES, THEY DON’T HAVE A NEGOTIATION POWER TO EVEN GET THE REAL PRICES, WE COULD HAVE JUST GONE WITHOUT ANY SUCH FRAUDULENT BOOKING AN GOT A ROOM AT 1000 BUCKS LESSER. PLEASE DON’T BE CHEATED, DON’T EVER BOOK HERE. I fought for my hard earned money and have failed, don’t get cheated this way.",1
2890,"I have come across mixed reviews about MMT. My experience with MMT....read on... THE TRIP: I and my family were planning to go for a holiday to Maldives.We had visited several websites with lucrative offers, we ended up settling with MMT Maldives 3N 4D package.My great husband booked these tickets from the Ahmedabad office( I had a tiff with him as to why he didn't book the package from the Mumbai office...hushhhhhh.husbands I tell you....that's another story altogether!!) I had my set of differences with Chandni (she was the Senior Sales Executive who had been co-ordinating with me and my husband) regarding payment.But in the end it was all sorted and upon my continuous request, she even gave me United Colors of Benetton vouchers worth Rs 2000 absolutely free.....I was happy. We all were. We had booked this trip well in advance( as good as 3 months). We were all geared up to fly on 22nd October 2012 early morning flight 02 50am.We waited anxiously.Finally, the D day came. My husband and I kept reminding each other to remove the ticket printout but we both were busy and didn't remove it till the end. ALL WAS WELL-UNTIL DISASTER  STRUCK On 22rd October 2012, I did all my packing and FINALLY removed the ticket  print out.What do I see? To my shock, horror, disappointment blah blah whatever you may call it....I realized my flight was scheduled on 22rd October early morning at 02 50am;which means we were suppose to be reaching the airport on 21st OCTOBER NIGHT.WE MESSED UP.BIG TIME.What do we do?  I was stunned .How can we be so careless:( MISERY AT ITS BEST I immediately called up Chandni and informed her about the whole story and how we missed our flight.She was also shocked.More than me! We called up Sri Lankan Airlines both corporate office and airport number. Since it was a Sunday, corporate office was shut and the airport counter number was ringing.Chandni spoke to her Senior Sales Exec Mr. Bhavin and informed me that all we need to do is go to the Mumbai airport Srilankan airlines counter and tell him we missed the flight.They will charge us a penalty and airfare difference which will be around 5k  to 6k p.p. and then we can take the next flight for the same time.But to our dismay we learned that my father in law and mother in law's tickets were useless as it was non refundable. So baschandru021y we were suppose to buy new ticket (round trip) for  my in laws and for me and my husband we had to pay the the fare difference and airway penalty.We were not all OK with it;but since we had already made up our mind to go...we decided to pay up for it. We, had to pay approx. 50k gross.We were upset with our foolishness and were also upset with Bhavin and Chandni  since they didn't inform  us at the time of booking that my in laws ticket is non refundable. I and my husband rushed to the Mumbai airport, we had decided to buy new tickets for my in laws pay up for our fare difference and take the same flight but for the 23rd October. We frantchandru021y began searching for the Srilankan airlines counter at the airport and realized that :THERE IS NO SRI LANKAN AIRLINES COUNTER AT THE MUMBAI AIRPORT!!! Now what do we do???How do we buy tickets.....we returned home and called up Bhavin and asked for his help.It was Navratri time.We made numerous phone calls to Chandni and Bhavin.Not even once they hesitated in receiving our calls. He advised us to buy new all 4 tickets for round trip because: 1.We had to buy our inlaws tickets any which ways since they were non refundable and non changeable. 2.Since the BLOODY AIRLINE COUNTER didn't exist  how do we change or pay for our ticket change.. MMT TO THE RESCUE: Bhavin told us that if we buy all four new tickets then he can try for the  maximum refund...for all four tickets....We were so confused and disappointed , we decided to go with the flow and purchased new tickets from Akbar travels ( Bhavin told us that he can book it for us but since we thought it was just another money making gimmick, we didn't book it through MMT) We bought the tickets for an exorbitant amount of1, 34, 000/- (Ouch)and finally flew to Maldives. MALDIVES FINALLY: We reached Maldives.We forgot everything.All the troubles, issues, frustration, anger were swayed away. My experience from here on....grab a tub of pop corn and read on:) Adaaran Rannalhi Hotel- Beauty personified.I have never seen a resort so beautiful ever. Interiors: Typical beach huts.A complete beach feel.Lovely and spacious rooms.Each beach bungalow room and water bungalow room had a theme.Cleanliness was a very important protocol.Rooms were spick and span. Food: Yummy. Multi -cuisine buffet.grilled chicken was to die for! They assign a table to you.You don't have to run around with your plate and catch one.I was impressed on this one actually. Beach Activities: Snorkeling equipments, glass bottom boat ride, etc a paradise for any beach lover. Ambiance:Romantic.You will not  hear ""chaw-chaw"" .Its bliss. Staff: Friendly and courteous. Overall experience: Fun-tastic. Thank you MMT: We had the time of our lives there. MMT did full justice in giving us the top -of- the- line hotel and an excellent package. When we came back, Mr. Bhavin gave us a refund of approx 73k....(which was nearly the ticket amount ) .Honestly We didn't expect it...since he gave us refund for all 4 tickets including my in laws ticket.(which was non refundable.) It was celebration time....we lost on our one day hotel booking.We had lost all hopes of recovering any money back- but we did recovered.Quite a bit. We have now booked another trip via MMT to Bali, Indonesia and looking forward for it .We have not approached the Mumbai Office.We have decided to stick to Chandni. We thank them for the refund and going that extra mile to help us. . Cheers to MMT ....as far as Sri Lankan airlines is concerned....F%*#$ you. LESSON WE LEARNED: PLEASE REMOVE YOUR TICKETS IN ADVANCE .MUCH MUCH IN ADVANCE. This whole goof up was completely our fault. MMT had no role in this.They could have straight away told us you manage and  we would have lost on our trip.But, yet Chandni and Bhavin went out of their way to get us our refund back.thanks guys.For all those people out there, S*#@ HAPPENS. FINAL VERDICT: We all fight...we have our  own set of differences .Sometimes we decide not to speak to them ever again.We don't give chance to people.We should....you may be surprised what people can do when we given them a second chance.Once we argue or fight , both the individuals come to know what either of them like and dislike..both the individuals know what is the trigger point in the opposite individual...I feel its better to deal with old enemies rather than building new ones...Isn't it? Thanks MouthShut_Official.Thanks MMT. Have a great day!!",4
2891,"I booked a flight ticket from bangalore to madurai, money got deducted , but didn't receive eticket. I had to book again after they reassured that money will be refunded. It has been one year and the 10000 is lost. I didn't get any answer for my repeated calls, felt cheated. My humble request is  no one should go through the experience I had, so please dont go for this site,",1
2892,"Please Note (for those who are yet to avail MMT services): I would personally request all of you to write a review as soon as you have a good experience with MMT since most of the time the reviews are written only when the experience is bad. I am extremely happy to inform that the experience with the package trip which I have booked with MakeMyTrip was way beyond my expectations. (North India customized package trip). This ofcourse is with due respect to those who did not have the same experience though. First of all I must say that the quality of car (which includes cleanliness, leg space, safety etc) was excellent. We were promised an Indica as per package, but instead they provided Indigo (bigger car) without charge. The timeliness and attitude of Driver was very nice. And if I say about the hotels, it was the nicest experience. I got good response from the hotels (NOTE: 9 hotels in total during the package) even before checking in, and the rooms and facilities were excellent. I would like to thank the whole team of MMT for this. I had asked MMT to book 3-4 star hotels for me, and that matters  in a package. Before accepting the package, I had consulted the websitehttps://mouthshut.com/websites/MakeMyTrip-com-reviews-925031929and it had huge number of demotivating reviews about MMT (550 + with ""1 star"" rating). I still believed and trusted MMT and am glad to have done so.",5
2893,Please dont trust their customer care I was told a promo code so that I will avail a discount of 500 INR by a lady and a man back to back but it seems that promo code was not a promo code and a waste. Then why did they tell so. In Munnar booked a hotel room only to find out the hotel was fully booked and had to move into a shabbier hotel and had to plead with them to give a better room. In Allapey again a shabby Boat which looked no where near to the pciture. They say report to us the problem in 24 hours. So are we there to enjoy or report on stuffs? Please dont go through them we have better sites than them Like Hotels.COM or EXPEDIA.,1
2894,"On 13 Oct, I booked two tickets on makemytrip.com for Bangalore to Pune for 21 Oct. But due to some reason I had to cancel the tickets. But it is now 20 days, I didn't get my refund back.Makemytrip company says they have initiated the amount from their bank and asked to check with my banking company but bank says they didn't any payment or any type of transaction from that company. Then makemytrip gave me some bank reference number and ARN no. to check with bank. But Bank officers said, we don't have any tool track the transaction with this numbers. it is impossible to track the transaction. then I again approached the company with the issue but they didn't replied. I have contacted them atleast 10-15 times, but my matter is still unsolved. My Rs 9600 are still in the company. and I want them back. I want to sue the company in consumer court. This is the last mail that I get  from their officers. Dear SANJEEV GARG, Greetings from MakeMyTrip.com With reference to the below mail regarding the pending refund concern for the booking ID's NF2203222373807 and NF2202422375415, firstly I would like to apologise for all the inconvenience caused to you. Kindly note that for both the transactions the refund has been done from MMT as well as payment gateway in your bank account. The following ARN has been shared by the bank for the refund that has been processed in your account. NF2202422375415 - 75105172296000164314847 NF2203222373807 - 75105172296000164527232 It is requested to check with your bank with the above mentioned details and in case if bank denies for refund, requested to kindly ask the bank manager to provide a letter stating that with the above ARN the refund is not reflecting in your account so that we can forward the same to the PG to check. Do write back to me for assistance. Yours sincerely, Anshul Ahuja Team- Customer Delight India Toll Free: 1860-500-5566 Postal Address: MakeMyTrip India Pvt. Ltd. 103 Udyog Vihar, Phase I Gurgaon - 122016 Haryana My reply - It has been 19 Days now since, I cancelled my tickets but I didn't get the refund. Is this type of service you provide to your customers. I don't think that MakeMyTrip.com has international level of service and you're operating as a multinational company. I have contacted your team atleast 10 times by mail or by phone. and right now I am feeling harrased from cheesy reply from your team. They say that they are working on it, but I think 19 days are still not enough for them to refund the amount of your customer. I don't figure out, how do you manage refunding thousands of daily customers refunds. Then as well this is my last time I am approaching you by mail, otherwise I have to take legal action against your company. Please take this seriously. and refund my amount for following tickets. Booking ID: NF2203222373807 Refund Date: 20th Oct, 2012 Refund Amount: INR 4, 375.00 Refund Reference Number: 229416545142 Card:0347 Bank: Indian Bank Booking ID: NF2202422375415 Refund Date: 20th Oct, 2012 Refund Amount: INR 5, 194.00 Refund Reference Number: 229415536104 Card:0347 Bank: Indian Bank  This company is losing its credibility, I have always booked tickets from this company in last 5 years but I don't think with type of customer interaction I would continue using it.",1
2895,"Akemytrip.com’s customer service is absolutely pathetic. Very unprofessional, ruined my booking and tripUS to IND. Lied several times. There is no accountability here. Once they get your money you are nobody.",1
2896,"Useless Travel advising company, be away from these guys, nonsense service no value from money,  Holiday package is like a cheating package I had very bad experience in Kashmir package",1
2897,"Plz dont get taken in by Make Mytrip Pyaback card offers. Makemytrip folks never credit the points to payback account. I had never checked so far and would have done many bookings. Recently when I booked an international ticket and was expecting some large credits to my payback account I figured that out. On my complaint Payback folks credited some points, much lesser than promised by Make My trip. As expected, Make mytrip folks never reverted. My complaint number to them is Reference ID 121108-043700. Thanks",2
2898,"Makemytrip.com's customer service is absolutely pathetic. When I booked an international ticket for my parents, I made a single letter typo in the name. When I called them to correct it, first I was told that I would need to call the carrier, get a confirmation from them and call back makemytrip so that they can send correction. When I called the carrier, they said they will be fine as long as they get a correction. When I called makemytrip back, this time I was told rudely that this cannot be corrected and I would need to cancel this ticket and rebook another ticket! When I asked to talked to a manager, they just hung up on me! Clearly their customer service desk is staffed by people who are either not monitored or are trained to be crooks. Later each time I called, or I was shifted from one person to another and somewhere down the line they will hang up. Karthik",2
2899,"I booked a from Kolkata to Hyderabad for 4 members of my family:Myself, My Wife, one kid 5 years, one infant forRs: 22, 823.Due to some reason I had to cancel the trip. And guess what make my trip does not allow one to cancel tickets for  Kids/Infants and I got a refund of12, 200only. Today also my account shows a valid ticket for form 5 years kid and 1 year infant. after nearly 100 calls I was able to reach the customer care but they just stuck to ""Sorry"" our policy we do not refund / cancel travel dates for kids/infants. These Cheats should be sued for blatantly cheating customers. Including the ticket details below which shows my two kids still on the ticket. Amazing that people like these still do business.... CROOKS, CHEATS, PATHETIC E-Ticket MakeMyTrip Booking ID - NF2202821468623 Booking Date - Thu, 23 Aug 2012 Itinerary and Reservation Details Air India AI-618 Departure Kolkata (CCU) Sun, 28 Oct 2012, 14:05 hrs Arrival Hyderabad (HYD) Sun, 28 Oct 2012, 16:00 hrs Non-Stop Flight Duration: 1hr 55m Refundable Fare Cabin: Economy Passenger Name  Type     Airline PNR     E-Ticket Number aditya kunti    Child     Y5Z1N     098 2251794519 sidhant kunti   Infant     Y5Z1K     098 2251794522",1
2900,"The worst booking service I have ever seen. I booked my flight for an emergency travel to India due to death in the family. I was not sure of the return, so I asked to give me the local (India) customer service number if at all I have to change the return flight. They gave me the local Toll-free number. Later, 2 days before the flight, I found, all the flights are cancelled due to Sandy. Here is what happened. They suck!!! Event: Due to Sandy, Dulles ariport was closed and UA published clear guidelines ont their website ahead of time, saying customers can change their flight post Nov. 3 2012 if needed to avoid the storm. My call: I called at least 4-5 people to change my return flight 2-3 days after. I spent at least 8-9 hours waiting in call and speaking to different people. Makemy trip response: a)Initial repsonse was, my flight was booked from US and the local customer representativ cannot do any thing about my itinerary. b)I asked them to trasfer my call to international booking, they said, they both have two different extentions, they cannot transfer. Local one has 4 digit extention, and the international booking had 5 digit extentions and the department is different. c)Two said, they do not have clear guidelines (waver codes) from UA that is why they cannot do any thing time being. We are speaking to UA an they will get back to me after the waver code is confirmed. d)All of them took my local number saying, we will call back in one hour. Neither they called nor sent an e-mail. e)I said, do not worry about the waver code, I just do not want to fly during the storm, and I would like to change the return flight. They said, there will be $300 charges and the difference in the rates. I said, fine, cameback and said there are no flights available. We cannot do any thing at this point, please leave your number and will call you back in 45 minutes. Event: Time passed, 8-12 hours waiting for a calll from makemytrip. I tried again as my last call, 6 hours before the flight. Their response: Now they say, the flight is within 24 hours of the scheduled departure and itinerary is in control of airport authority and they cannot do any thing. Suggested to contact airport authority, local AI, and Lufthansa because my documentation is with them. Event: Now every thing changed all of sudden despite calling them for last 1-half day. None of those numbers given to me were working.  As a final try, I called my wife in US and asked her to call the UA and lufthansa to change my schedule Surprise: When my wife called Lufthansa, he was able to change the itinerary in few minutes and confirmed (two international flights) the return flight 2 days after. There were no charges, and No questions asked, because, he knew, there were no flights to dulles due to Sandy. Then left with local flight from HYD to Mumbai, I called local directory service to get the AI numbers and called them to change local flight to Mumbai to match with international flights confirmed. Now every thing is set in 30 minutes. Dear Makemytrip: You need to learn a lot, otherwise do not offer international bookings, your stupid service made me loose entier day and lot of stress. I will never book tickets from makemy trip again. I hope you will go thru the above events and make it better for other people who get stuck in India for poor service.",1
2901,"I booked a ticket to SFO from BLR on Cathay airlines. Their gateway was not able to process my payment thru netbanking via Karnataka Bank. I did not get booking confirmation even after the money was debited from my debit account. I called their CS and they informed that the money will be refunded  in 72 hours. The issue is - I lost my money for 72 hours.(Its not yet 72 hours at the time of writing this review), I have no booking confirmation and I am loosing the seats on that particular date and airlines. The ridiculous solution they gave me was to make a fresh booking while they take 72 long hours to make a refund! I am planning to sue them anyways.",1
2902,"I have booked 3 ticket in SHARMA SARDAR TRAVELS by using  site MAKEMYTRIP , last saturday 27/10/2012. after an hour , i have cancelled my tickets too.At that time, they have said that they ll refund amount in 7 weekdays. Still I didn't get refund. They are saying that ""no refund"". My question is"" I didn't even use that facility, then how can they take my money"" So ppl be aware",1
2903,"I booked my domestiic flight under ICICI/makemytrip promotion code""ICICIFEST12"" for Rs 500/-  cash back booking ID: NF2506320056384 . After 3 week I checked for my cash back make my trip support person say you are not eligible because this offer is for netbanking user only not credit card. I took screenshot from icici bank offer zone where clearly mentioned that offer is for all netbanking/debitcard/credit card users and sent the same. Now they said this is ICICI mistake they displayed wrong info.https://icicibank.com/online-services/offer-zone/MakemytripDF.html. Even make my trip validated promo code at the time of booking and they dont have any information term & condition on their website. So seems cheating with customers. never go with cheaters. Rohitash Bansal",1
2904,"I made a booking for Coorg in hotel green haven during the dussera holidays as there were very few hotels left I went with hotel green haven through makemytrip.com. When I reached there and asked for the room the hotel guyz said my room was cancelled as there was overbooking, but this was not communicated to me in any ways. At 8 pm with no rooms left in the entire city we were not provided with a room. When I called these makemytrip.com guyz they gave all the lame excuses and in the end I found my own lodging(worst though), and I also cancelled the booking, but they took 20% as cancellation fee (for what ???) as if I cancelled the room on purpose. More than money its the pressure you take up on that night standing in an alien place, with no one to help sent out of the hotel. No more makemytrip.com please...",1
2905,"If you book  a hotel, they send your confirmation voucher that your booking is confirmed and they mention  no need to call the hotel.  If they are giving confirmation than why no need to call the hotel to confirm it ? When we reach the hotel or call the hotel prior to the journey day we are shocked to know that there is no reservation  in our name at the hotel. We waste our time calling those goons, who keep us waiting and are later gone forever. The only thing Confirmed at make my trip voucher is the debit entry in our bank statement within a fraction of seconds. But if you wish for a refund it will take 8 business days after a deduction of some mint points  (its mentioned in the email that we used the mint service while booking and 4 mint points =1 INR ) which we have never even read on the website while booking. Fraudsters. So Dear readers stay away from them. No transparency , you might as well be cheated.",1
2906,"Here is the feedback I had sent to them. I am copy pasting it here. All I got in response to this feedback was an auto generated reply which said they cannot get me any refund. Any replies I make, I keep getting the same mail again and again. Booking ID: IN1205B09947 Trip date: June 4 to June 8 Package name: Spellbinding Kashmir Booked by: Pranav Wahi of Makemytrip. Day 0: (June 3rd, day before the trip) I checked my tickets and hotel bookings. The trip was for 4 nights, the first and 4th night stays were to be in Srinagar, 2nd night in Pahalgam and 3rd night in Gulmarg. The flight back was from Srinagar on the last day. But the hotel bookings were done wrongly such that the first 2 nights were in Srinagar, 3rd in Pahalgam and 4th in Gulmarg. I called up Pranav and Rajinder to get it fixed. He said he will speak with the cab driver and the schedule will be adjusted to the hotel bookings. I told him that it would be okayONLY IFhe speaks with the cab driver and got things fixed. Day 1: June 4 in Srinagar We reached Srinagar. But the cab driver was still having the wrong schedule. He said he had no information from makemytrip about the change of schedule. I had to call up multiple people to get the new schedule to the driver. Also, my flight on last day (June 8) was from Srinagar at 7.30 AM and my last night hotel booking was wrongly done in Gulmarg. I learned from people there that it would be impossible to get to the flight from Gulmarg. If we were to get there, we will have to drive at 3AM from Gulmarg to the airport. I called up makemytrip. I spoke to Pranav first and asked him to change my last night stay to Srinagar. He said he will call back in one hour. But never had a call from him after waiting for hours. I called up makemytrip again. Getting a connection itself took lot of time. Then Pranav was not available and I had to speak to another person (Virendar), tell him the whole story again. He also said that he will call back in an hour and he never called back. My entire first day was wasted trying to contact these guys. Day 2: June 5 in Srinagar Never got any contact from makemytrip again. I tried calling Pranav’s mobile multiple times. He never picked up. Some times he just cut my call. Then I tried calling makemytrip office. Pranav and Rajinder were not available. I spoke to their supervisor (Virendar). Again I had to tell him the entire story, he gave me the same assurance that he will make arrangements and call me back. Then he also went missing. Again I tried contacting makemytrip office. Getting a line itself was difficult. Sometimes I get connected, but they just put me on hold for 10-15mins. After about 2 hours of trying, I was able to connect to Rajinder, who again gave the same story of making arrangements and calling back. I had to spend about 4 hours throughout the day while on trip just trying to get things fixed and no one seemed to care about the seriousness of the problem. I was going to be without a place to stay for the last night at Srinagar. Day 3: June 6 in Pahalgam I decided not to call back makemytrip, because it was going to be the same old story. So we just visited around Pahalgam. This was the only day of the trip where I actually visited some places. I never got a call from makemytrip. Day 4: June 7 in Srinagar According to the modified itenary, I was supposed to do site seeing in Gulmarg on this day. But because I could not stay overnight in Gulmarg and had no place to stay in Srinagar either, I decided not to go to Gulmarg and instead go to Srinagar and find a place to stay.We reached Srinagar and had to go to lot of hotels looking for a room. Finally we found a room and I had to spend 2000 rupees out of my own pocket for the same. No sightseeing on this day too. Day 5: June 8 Srinagar to Bangalore Managed to get to the flight in time. I was happy that the horrible trip was finally over. It was the worst possible honeymoon trip anyone could have. Completely ruined by the careless attitude of your guys. It looks like you guys think your job is over as soon as you have collected the money from us. I cannot believe I paid 40000 rupees to you guys on this trip. In reality, only day 3 was the day that actually felt like a holiday. In all other days I was stuck there trying to fix the mistakes you guys made and you guys had absolutely care about it. I spoke to Virendar on this last week. He apologized and he would call back with a compensation. Then again he went missing. Same old story. I chose makemytrip over other travel agents because I expected that you guys would be more professional and will take care of all things ahead of time. But I came to know after my experience that you guys have absolute zero professionalism. You dont care about what is happening to the travellers on the trip. You dont care if we are stuck without a place to stay. It feels like makemytrip is about just paying too much money for nothing. I had paid 40000 to makemytrip and 2000 for the hotel booking that I did myself. The actual worth of the trip is nothing more that 5000 rupees. After all this I spoke with Vipin Adhikari who got me the refund of 2000 rupees for the last day stay that I had paid out of my pocket. I wanted more refund because I had paid for a trip to Gulmarg as well. But I was never able to go to Gulmarg because of the bad planning. I was not able to get Vipin Adhikari on line again. So I spoke with Virendar 3 or 4 times. Every time he kept telling that he will check and get back in 2 days. But he never called back. A week after this Virendar stopped attending my call. Someone would pick the phone and when I ask them to transfer the call to Virendar, they would just cut the line or they would keep me waiting for a long time on phone with no one answering the call. Once I could hear Virendar speaking with someone thinking that they had already cut off my call.",1
2907,"Recently I had been to North India trip which I unfortunately booked it through makemytrip. I clubbed more places in Rajasthan with Golden Triangle package. They blindly book hotels, cabs and airtickets without any synchronization. The very reason for booking this was, I wanted the whole trip to be well organized and I don't have to sit planning all the details.  Instead, I had make numerous calls between hotel, cab to synchronize, ended up paying lot of tips, guide fees, parking fees, ask people and use GPS for driving directions and also synchronize the places to visit. Even the hotels were not upto the standards. They were planning to book the airtickets through kingfisher airlines even when things were running bad with them. I canceled that and booked myself through Indigo. Also they book that without considering the actual time need to arrive at the city and checkin at the airport. If I had opted from them then I had to leave the hotel 2AM in the morning to arrive at the airport. They don’t tell upfront that they provide only a cab driver and not a guide. The cab driver had no clue about the places he was taking us. He was blindly dropping us at the entrance and go back to sleep.  At multiple places in Jaipur and Jodhpur he was reluctant to come exit gates quoting extra kms or parking fees. Infact the person who called me to get the feedback about the entire trip disconnected in the middle of the call. I really disappointed with their service. So be wise and plan your entire trip by yourself. Never book from makemytrip. Instead you can get the hotel info from their website and book it self.",1
2908,"Please dont book your trips on MakeMyTrip. Infact somebody just gave a good name for this company RuinedMyTrip. I had booked a international Return Flight with this company. But they did not give me the ticket, and are not processing my refund for the past 15 days. The same tickets I had to buy 3 days later by paying more money to other agents. I have even written to the senior management, but it seems they are too busy to loot other people. They just dont have the intent to return the money. I have spoken to them atleast 7-8 times in the past 15 days. Even after mailing to their CIO, there is just no urgency shown from their side. For all the travelers who want peace of mind, please dont book your travel on MakeMyTrip.",1
2909,I made 2 bookings from them ( one international and one domestic) and their customer service is the worst that you can imagine. The agents are really some high school or even kids who have been dropped out from school and have no clue what customer service means.,1
2910,"If you want unlimited bitter memories and spoil your holidays then choose Makeytrip.com. The worst ever call centre, supervisors will never come on line, customer delight department will never try to understand pain, they make, it seems, 100% profit on your hotel bookings as the hotels that they offer you is like old lodge with dirty/filthy environment, stinking. You simply can't get any response when you are in desperate situation - total negligence in providing bare minimum services. They run company at the cost of your health and holidays.",1
2911,"I tried booking 3-4 times for the BUS from Pune to Vadodara. 3times payment failed. 4th time payment was successful but booking failed.My money was debited and I was given message that money will be refunded within 2 days. I had only that much money so that I can book online. Now even I wish to book online I cannot book because I dont have money in my bank account. I have never seen such worst and abysmal site and booking experience. :( These guys are so pathetic that even I cannot submit the complaint form because I cannot see the captcha below. Its not working. To make things further complicated, when I called there customer service, they told me that booking is under processing and wait for 45 mins. Now if I had gone to book another ticket, instead of calling them and relying on the message their web site gave me, I would have ended up booking two ticktes Wow good business",1
